name,desc,image
Adult Silver Dragon,"Размер: Огромный. 
 Харизма: 21. 
 Интеллект: 16. 
 Ловкость: 10. 
 Телосложение: 25. 
 Мудрость: 13. 
 Сила: 27. 
 Количество ХП: 15000. 
Язык монстра: Common, Draconic. 
 Hit dice: 18d12. 
 Действия:  - Multiattack: The dragon can use its Frightful Presence. It then makes three attacks: one with its bite and two with its claws. - Bite: Melee Weapon Attack: +13 to hit, reach 10 ft., one target. Hit: 19 (2d10 + 8) piercing damage. - Claw: Melee Weapon Attack: +13 to hit, reach 5 ft., one target. Hit: 15 (2d6 + 8) slashing damage. - Tail: Melee Weapon Attack: +13 to hit, reach 15 ft., one target. Hit: 17 (2d8 + 8) bludgeoning damage. - Frightful Presence: Each creature of the dragon's choice that is within 120 feet of the dragon and aware of it must succeed on a DC 18 Wisdom saving throw or become frightened for 1 minute. A creature can repeat the saving throw at the end of each of its turns, ending the effect on itself on a success. If a creature's saving throw is successful or the effect ends for it, the creature is immune to the dragon's Frightful Presence for the next 24 hours. - Breath Weapons: The dragon uses one of the following breath weapons.
Cold Breath. The dragon exhales an icy blast in a 60-foot cone. Each creature in that area must make a DC 20 Constitution saving throw, taking 58 (13d8) cold damage on a failed save, or half as much damage on a successful one.
Paralyzing Breath. The dragon exhales paralyzing gas in a 60-foot cone. Each creature in that area must succeed on a DC 20 Constitution saving throw or be paralyzed for 1 minute. A creature can repeat the saving throw at the end of each of its turns, ending the effect on itself on a success.. 
 Легендарные действаия  - Detect: The dragon makes a Wisdom (Perception) check. - Tail Attack: The dragon makes a tail attack. - Wing Attack (Costs 2 Actions): The dragon beats its wings. Each creature within 10 ft. of the dragon must succeed on a DC 22 Dexterity saving throw or take 15 (2d6 + 8) bludgeoning damage and be knocked prone. The dragon can then fly up to half its flying speed.",https://www.dnd5eapi.cohttps://www.dnd5eapi.co/api/images/monsters/adult-silver-dragon.png
Adult White Dragon,"Размер: Огромный. 
 Харизма: 12. 
 Интеллект: 8. 
 Ловкость: 10. 
 Телосложение: 22. 
 Мудрость: 12. 
 Сила: 22. 
 Количество ХП: 10000. 
Язык монстра: Common, Draconic. 
 Hit dice: 16d12. 
 Действия:  - Multiattack: The dragon can use its Frightful Presence. It then makes three attacks: one with its bite and two with its claws. - Bite: Melee Weapon Attack: +11 to hit, reach 10 ft., one target. Hit: 17 (2d10 + 6) piercing damage plus 4 (1d8) cold damage. - Claw: Melee Weapon Attack: +11 to hit, reach 5 ft., one target. Hit: 13 (2d6 + 6) slashing damage. - Tail: Melee Weapon Attack: +11 to hit, reach 15 ft., one target. Hit: 15 (2d8 + 6) bludgeoning damage. - Frightful Presence: Each creature of the dragon's choice that is within 120 ft. of the dragon and aware of it must succeed on a DC 14 Wisdom saving throw or become frightened for 1 minute. A creature can repeat the saving throw at the end of each of its turns, ending the effect on itself on a success. If a creature's saving throw is successful or the effect ends for it, the creature is immune to the dragon's Frightful Presence for the next 24 hours. - Cold Breath: The dragon exhales an icy blast in a 60-foot cone. Each creature in that area must make a DC 19 Constitution saving throw, taking 54 (12d8) cold damage on a failed save, or half as much damage on a successful one.. 
 Легендарные действаия  - Detect: The dragon makes a Wisdom (Perception) check. - Tail Attack: The dragon makes a tail attack. - Wing Attack (Costs 2 Actions): The dragon beats its wings. Each creature within 10 ft. of the dragon must succeed on a DC 19 Dexterity saving throw or take 13 (2d6 + 6) bludgeoning damage and be knocked prone. The dragon can then fly up to half its flying speed.",https://www.dnd5eapi.cohttps://www.dnd5eapi.co/api/images/monsters/adult-white-dragon.png
Air Elemental,"Размер: Огромный. 
 Харизма: 6. 
 Интеллект: 6. 
 Ловкость: 20. 
 Телосложение: 14. 
 Мудрость: 10. 
 Сила: 14. 
 Количество ХП: 1800. 
Язык монстра: Auran. 
 Hit dice: 12d10. 
 Действия:  - Multiattack: The elemental makes two slam attacks. - Slam: Melee Weapon Attack: +8 to hit, reach 5 ft., one target. Hit: 14 (2d8 + 5) bludgeoning damage. - Whirlwind: Each creature in the elemental's space must make a DC 13 Strength saving throw. On a failure, a target takes 15 (3d8 + 2) bludgeoning damage and is flung up 20 feet away from the elemental in a random direction and knocked prone. If a thrown target strikes an object, such as a wall or floor, the target takes 3 (1d6) bludgeoning damage for every 10 feet it was thrown. If the target is thrown at another creature, that creature must succeed on a DC 13 Dexterity saving throw or take the same damage and be knocked prone.
If the saving throw is successful, the target takes half the bludgeoning damage and isn't flung away or knocked prone.. 
 Легендарные действаия ",https://www.dnd5eapi.cohttps://www.dnd5eapi.co/api/images/monsters/air-elemental.png
Ancient Black Dragon,"Размер: Громадный. 
 Харизма: 19. 
 Интеллект: 16. 
 Ловкость: 14. 
 Телосложение: 25. 
 Мудрость: 15. 
 Сила: 27. 
 Количество ХП: 33000. 
Язык монстра: Common, Draconic. 
 Hit dice: 21d20. 
 Действия:  - Multiattack: The dragon can use its Frightful Presence. It then makes three attacks: one with its bite and two with its claws. - Bite: Melee Weapon Attack:+ 15 to hit, reach 15 ft., one target. Hit: 19 (2d10 + 8) piercing damage plus 9 (2d8) acid damage. - Claw: Melee Weapon Attack: +15 to hit, reach 10 ft., one target. Hit: 15 (2d6 + 8) slashing damage. - Tail: Melee Weapon Attack: +15 to hit, reach 20 ft., one target. Hit: 17 (2d8 + 8) bludgeoning damage. - Frightful Presence: Each creature of the dragon's choice that is within 120 feet of the dragon and aware of it must succeed on a DC 19 Wisdom saving throw or become frightened for 1 minute. A creature can repeat the saving throw at the end of each of its turns, ending the effect on itself on a success. If a creature's saving throw is successful or the effect ends for it, the creature is immune to the dragon's Frightful Presence for the next 24 hours. - Acid Breath: The dragon exhales acid in a 90-foot line that is 10 feet wide. Each creature in that line must make a DC 22 Dexterity saving throw, taking 67 (15d8) acid damage on a failed save, or half as much damage on a successful one.. 
 Легендарные действаия  - Detect: The dragon makes a Wisdom (Perception) check. - Tail Attack: The dragon makes a tail attack. - Wing Attack (Costs 2 Actions): The dragon beats its wings. Each creature within 15 ft. of the dragon must succeed on a DC 23 Dexterity saving throw or take 15 (2d6 + 8) bludgeoning damage and be knocked prone. The dragon can then fly up to half its flying speed.",https://www.dnd5eapi.cohttps://www.dnd5eapi.co/api/images/monsters/ancient-black-dragon.png
Ancient Blue Dragon,"Размер: Громадный. 
 Харизма: 21. 
 Интеллект: 18. 
 Ловкость: 10. 
 Телосложение: 27. 
 Мудрость: 17. 
 Сила: 29. 
 Количество ХП: 50000. 
Язык монстра: Common, Draconic. 
 Hit dice: 26d20. 
 Действия:  - Multiattack: The dragon can use its Frightful Presence. It then makes three attacks: one with its bite and two with its claws. - Bite: Melee Weapon Attack: +16 to hit, reach 15 ft., one target. Hit: 20 (2d10 + 9) piercing damage plus 11 (2d10) lightning damage. - Claw: Melee Weapon Attack: +16 to hit, reach 10 ft., one target. Hit: 16 (2d6 + 9) slashing damage. - Tail: Melee Weapon Attack: +16 to hit, reach 20 ft., one target. Hit: 18 (2d8 + 9) bludgeoning damage. - Frightful Presence: Each creature of the dragon's choice that is within 120 feet of the dragon and aware of it must succeed on a DC 20 Wisdom saving throw or become frightened for 1 minute. A creature can repeat the saving throw at the end of each of its turns, ending the effect on itself on a success. If a creature's saving throw is successful or the effect ends for it, the creature is immune to the dragon's Frightful Presence for the next 24 hours. - Lightning Breath: The dragon exhales lightning in a 120-foot line that is 10 feet wide. Each creature in that line must make a DC 23 Dexterity saving throw, taking 88 (16d10) lightning damage on a failed save, or half as much damage on a successful one.. 
 Легендарные действаия  - Detect: The dragon makes a Wisdom (Perception) check. - Tail Attack: The dragon makes a tail attack. - Wing Attack (Costs 2 Actions): The dragon beats its wings. Each creature within 15 ft. of the dragon must succeed on a DC 24 Dexterity saving throw or take 16 (2d6 + 9) bludgeoning damage and be knocked prone. The dragon can then fly up to half its flying speed.",https://www.dnd5eapi.cohttps://www.dnd5eapi.co/api/images/monsters/ancient-blue-dragon.png
Ancient Brass Dragon,"Размер: Громадный. 
 Харизма: 19. 
 Интеллект: 16. 
 Ловкость: 10. 
 Телосложение: 25. 
 Мудрость: 15. 
 Сила: 27. 
 Количество ХП: 25000. 
Язык монстра: Common, Draconic. 
 Hit dice: 17d20. 
 Действия:  - Multiattack: The dragon can use its Frightful Presence. It then makes three attacks: one with its bite and two with its claws. - Bite: Melee Weapon Attack: +14 to hit, reach 15 ft., one target. Hit: 19 (2d10 + 8) piercing damage. - Claw: Melee Weapon Attack: +14 to hit, reach 10 ft., one target. Hit: 15 (2d6 + 8) slashing damage. - Tail: Melee Weapon Attack: +14 to hit, reach 20 ft., one target. Hit: 17 (2d8 + 8) bludgeoning damage. - Frightful Presence: Each creature of the dragon's choice that is within 120 feet of the dragon and aware of it must succeed on a DC 18 Wisdom saving throw or become frightened for 1 minute. A creature can repeat the saving throw at the end of each of its turns, ending the effect on itself on a success. If a creature's saving throw is successful or the effect ends for it, the creature is immune to the dragon's Frightful Presence for the next 24 hours. - Breath Weapons: The dragon uses one of the following breath weapons:
Fire Breath. The dragon exhales fire in an 90-foot line that is 10 feet wide. Each creature in that line must make a DC 21 Dexterity saving throw, taking 56 (16d6) fire damage on a failed save, or half as much damage on a successful one.
Sleep Breath. The dragon exhales sleep gas in a 90-foot cone. Each creature in that area must succeed on a DC 21 Constitution saving throw or fall unconscious for 10 minutes. This effect ends for a creature if the creature takes damage or someone uses an action to wake it. - Change Shape: The dragon magically polymorphs into a humanoid or beast that has a challenge rating no higher than its own, or back into its true form. It reverts to its true form if it dies. Any equipment it is wearing or carrying is absorbed or borne by the new form (the dragon's choice).
In a new form, the dragon retains its alignment, hit points, Hit Dice, ability to speak, proficiencies, Legendary Resistance, lair actions, and Intelligence, Wisdom, and Charisma scores, as well as this action. Its statistics and capabilities are otherwise replaced by those of the new form, except any class features or legendary actions of that form.. 
 Легендарные действаия  - Detect: The dragon makes a Wisdom (Perception) check. - Tail Attack: The dragon makes a tail attack. - Wing Attack (Costs 2 Actions): The dragon beats its wings. Each creature within 15 ft. of the dragon must succeed on a DC 22 Dexterity saving throw or take 15 (2d6 + 8) bludgeoning damage and be knocked prone. The dragon can then fly up to half its flying speed.",https://www.dnd5eapi.cohttps://www.dnd5eapi.co/api/images/monsters/ancient-brass-dragon.png
Ancient Bronze Dragon,"Размер: Громадный. 
 Харизма: 21. 
 Интеллект: 18. 
 Ловкость: 10. 
 Телосложение: 27. 
 Мудрость: 17. 
 Сила: 29. 
 Количество ХП: 41000. 
Язык монстра: Common, Draconic. 
 Hit dice: 24d20. 
 Действия:  - Multiattack: The dragon can use its Frightful Presence. It then makes three attacks: one with its bite and two with its claws. - Bite: Melee Weapon Attack: +16 to hit, reach 15 ft., one target. Hit: 20 (2d10 + 9) piercing damage. - Claw: Melee Weapon Attack: +16 to hit, reach 10 ft., one target. Hit: 16 (2d6 + 9) slashing damage. - Tail: Melee Weapon Attack: +16 to hit, reach 20 ft., one target. Hit: 18 (2d8 + 9) bludgeoning damage. - Frightful Presence: Each creature of the dragon's choice that is within 120 feet of the dragon and aware of it must succeed on a DC 20 Wisdom saving throw or become frightened for 1 minute. A creature can repeat the saving throw at the end of each of its turns, ending the effect on itself on a success. If a creature's saving throw is successful or the effect ends for it, the creature is immune to the dragon's Frightful Presence for the next 24 hours. - Breath Weapons: The dragon uses one of the following breath weapons.
Lightning Breath. The dragon exhales lightning in a 120-foot line that is 10 feet wide. Each creature in that line must make a DC 23 Dexterity saving throw, taking 88 (16d10) lightning damage on a failed save, or half as much damage on a successful one.
Repulsion Breath. The dragon exhales repulsion energy in a 30-foot cone. Each creature in that area must succeed on a DC 23 Strength saving throw. On a failed save, the creature is pushed 60 feet away from the dragon. - Change Shape: The dragon magically polymorphs into a humanoid or beast that has a challenge rating no higher than its own, or back into its true form. It reverts to its true form if it dies. Any equipment it is wearing or carrying is absorbed or borne by the new form (the dragon's choice).
In a new form, the dragon retains its alignment, hit points, Hit Dice, ability to speak, proficiencies, Legendary Resistance, lair actions, and Intelligence, Wisdom, and Charisma scores, as well as this action. Its statistics and capabilities are otherwise replaced by those of the new form, except any class features or legendary actions of that form.. 
 Легендарные действаия  - Detect: The dragon makes a Wisdom (Perception) check. - Tail Attack: The dragon makes a tail attack. - Wing Attack (Costs 2 Actions): The dragon beats its wings. Each creature within 15 ft. of the dragon must succeed on a DC 24 Dexterity saving throw or take 16 (2d6 + 9) bludgeoning damage and be knocked prone. The dragon can then fly up to half its flying speed.",https://www.dnd5eapi.cohttps://www.dnd5eapi.co/api/images/monsters/ancient-bronze-dragon.png
Ancient Copper Dragon,"Размер: Громадный. 
 Харизма: 19. 
 Интеллект: 20. 
 Ловкость: 12. 
 Телосложение: 25. 
 Мудрость: 17. 
 Сила: 27. 
 Количество ХП: 33000. 
Язык монстра: Common, Draconic. 
 Hit dice: 20d20. 
 Действия:  - Multiattack: The dragon can use its Frightful Presence. It then makes three attacks: one with its bite and two with its claws. - Bite: Melee Weapon Attack: +15 to hit, reach 15 ft., one target. Hit: 19 (2d10 + 8) piercing damage. - Claw: Melee Weapon Attack: +15 to hit, reach 10 ft., one target. Hit: 15 (2d6 + 8) slashing damage. - Tail: Melee Weapon Attack: +15 to hit, reach 20 ft., one target. Hit: 17 (2d8 + 8) bludgeoning damage. - Frightful Presence: Each creature of the dragon's choice that is within 120 feet of the dragon and aware of it must succeed on a DC 19 Wisdom saving throw or become frightened for 1 minute. A creature can repeat the saving throw at the end of each of its turns, ending the effect on itself on a success. If a creature's saving throw is successful or the effect ends for it, the creature is immune to the dragon's Frightful Presence for the next 24 hours. - Breath Weapons: The dragon uses one of the following breath weapons.
Acid Breath. The dragon exhales acid in an 90-foot line that is 10 feet wide. Each creature in that line must make a DC 22 Dexterity saving throw, taking 63 (14d8) acid damage on a failed save, or half as much damage on a successful one.
Slowing Breath. The dragon exhales gas in a 90-foot cone. Each creature in that area must succeed on a DC 22 Constitution saving throw. On a failed save, the creature can't use reactions, its speed is halved, and it can't make more than one attack on its turn. In addition, the creature can use either an action or a bonus action on its turn, but not both. These effects last for 1 minute. The creature can repeat the saving throw at the end of each of its turns, ending the effect on itself with a successful save. - Change Shape: The dragon magically polymorphs into a humanoid or beast that has a challenge rating no higher than its own, or back into its true form. It reverts to its true form if it dies. Any equipment it is wearing or carrying is absorbed or borne by the new form (the dragon's choice).
In a new form, the dragon retains its alignment, hit points, Hit Dice, ability to speak, proficiencies, Legendary Resistance, lair actions, and Intelligence, Wisdom, and Charisma scores, as well as this action. Its statistics and capabilities are otherwise replaced by those of the new form, except any class features or legendary actions of that form.. 
 Легендарные действаия  - Detect: The dragon makes a Wisdom (Perception) check. - Tail Attack: The dragon makes a tail attack. - Wing Attack (Costs 2 Actions): The dragon beats its wings. Each creature within 15 ft. of the dragon must succeed on a DC 23 Dexterity saving throw or take 15 (2d6 + 8) bludgeoning damage and be knocked prone. The dragon can then fly up to half its flying speed.",https://www.dnd5eapi.cohttps://www.dnd5eapi.co/api/images/monsters/ancient-copper-dragon.png
Ancient Gold Dragon,"Размер: Громадный. 
 Харизма: 28. 
 Интеллект: 18. 
 Ловкость: 14. 
 Телосложение: 29. 
 Мудрость: 17. 
 Сила: 30. 
 Количество ХП: 62000. 
Язык монстра: Common, Draconic. 
 Hit dice: 28d20. 
 Действия:  - Multiattack: The dragon can use its Frightful Presence. It then makes three attacks: one with its bite and two with its claws. - Bite: Melee Weapon Attack: +17 to hit, reach 15 ft., one target. Hit: 21 (2d10 + 10) piercing damage. - Claw: Melee Weapon Attack: +17 to hit, reach 10 ft., one target. Hit: 17 (2d6 + 10) slashing damage. - Tail: Melee Weapon Attack: +17 to hit, reach 20 ft., one target. Hit: 19 (2d8 + 10) bludgeoning damage. - Frightful Presence: Each creature of the dragon's choice that is within 120 feet of the dragon and aware of it must succeed on a DC 24 Wisdom saving throw or become frightened for 1 minute. A creature can repeat the saving throw at the end of each of its turns, ending the effect on itself on a success. If a creature's saving throw is successful or the effect ends for it, the creature is immune to the dragon's Frightful Presence for the next 24 hours. - Breath Weapons: The dragon uses one of the following breath weapons.
Fire Breath. The dragon exhales fire in a 90-foot cone. Each creature in that area must make a DC 24 Dexterity saving throw, taking 71 (13d10) fire damage on a failed save, or half as much damage on a successful one.
Weakening Breath. The dragon exhales gas in a 90-foot cone. Each creature in that area must succeed on a DC 24 Strength saving throw or have disadvantage on Strength-based attack rolls, Strength checks, and Strength saving throws for 1 minute. A creature can repeat the saving throw at the end of each of its turns, ending the effect on itself on a success. - Change Shape: The dragon magically polymorphs into a humanoid or beast that has a challenge rating no higher than its own, or back into its true form. It reverts to its true form if it dies. Any equipment it is wearing or carrying is absorbed or borne by the new form (the dragon's choice).
In a new form, the dragon retains its alignment, hit points, Hit Dice, ability to speak, proficiencies, Legendary Resistance, lair actions, and Intelligence, Wisdom, and Charisma scores, as well as this action. Its statistics and capabilities are otherwise replaced by those of the new form, except any class features or legendary actions of that form.. 
 Легендарные действаия  - Detect: The dragon makes a Wisdom (Perception) check. - Tail Attack: The dragon makes a tail attack. - Wing Attack (Costs 2 Actions): The dragon beats its wings. Each creature within 15 ft. of the dragon must succeed on a DC 25 Dexterity saving throw or take 17 (2d6 + 10) bludgeoning damage and be knocked prone. The dragon can then fly up to half its flying speed.",https://www.dnd5eapi.cohttps://www.dnd5eapi.co/api/images/monsters/ancient-gold-dragon.png
Ancient Green Dragon,"Размер: Громадный. 
 Харизма: 19. 
 Интеллект: 20. 
 Ловкость: 12. 
 Телосложение: 25. 
 Мудрость: 17. 
 Сила: 27. 
 Количество ХП: 41000. 
Язык монстра: Common, Draconic. 
 Hit dice: 22d20. 
 Действия:  - Multiattack: The dragon can use its Frightful Presence. It then makes three attacks: one with its bite and two with its claws. - Bite: Melee Weapon Attack: +15 to hit, reach 15 ft., one target. Hit: 19 (2d10 + 8) piercing damage plus 10 (3d6) poison damage. - Claw: Melee Weapon Attack: +15 to hit, reach 10 ft., one target. Hit: 22 (4d6 + 8) slashing damage. - Tail: Melee Weapon Attack: +15 to hit, reach 20 ft., one target. Hit: 17 (2d8 + 8) bludgeoning damage. - Frightful Presence: Each creature of the dragon's choice that is within 120 feet of the dragon and aware of it must succeed on a DC 19 Wisdom saving throw or become frightened for 1 minute. A creature can repeat the saving throw at the end of each of its turns, ending the effect on itself on a success. If a creature's saving throw is successful or the effect ends for it, the creature is immune to the dragon's Frightful Presence for the next 24 hours. - Poison Breath: The dragon exhales poisonous gas in a 90-foot cone. Each creature in that area must make a DC 22 Constitution saving throw, taking 77 (22d6) poison damage on a failed save, or half as much damage on a successful one.. 
 Легендарные действаия  - Detect: The dragon makes a Wisdom (Perception) check. - Tail Attack: The dragon makes a tail attack. - Wing Attack (Costs 2 Actions): The dragon beats its wings. Each creature within 15 ft. of the dragon must succeed on a DC 23 Dexterity saving throw or take 15 (2d6 + 8) bludgeoning damage and be knocked prone. The dragon can then fly up to half its flying speed.",https://www.dnd5eapi.cohttps://www.dnd5eapi.co/api/images/monsters/ancient-green-dragon.png
Ancient Red Dragon,"Размер: Громадный. 
 Харизма: 23. 
 Интеллект: 18. 
 Ловкость: 10. 
 Телосложение: 29. 
 Мудрость: 15. 
 Сила: 30. 
 Количество ХП: 62000. 
Язык монстра: Common, Draconic. 
 Hit dice: 28d20. 
 Действия:  - Multiattack: The dragon can use its Frightful Presence. It then makes three attacks: one with its bite and two with its claws. - Bite: Melee Weapon Attack: +17 to hit, reach 15 ft., one target. Hit: 21 (2d10 + 10) piercing damage plus 14 (4d6) fire damage. - Claw: Melee Weapon Attack: +17 to hit, reach 10 ft., one target. Hit: 17 (2d6 + 10) slashing damage. - Tail: Melee Weapon Attack: +17 to hit, reach 20 ft., one target. Hit: 19 (2d8 + 10) bludgeoning damage. - Frightful Presence: Each creature of the dragon's choice that is within 120 feet of the dragon and aware of it must succeed on a DC 21 Wisdom saving throw or become frightened for 1 minute. A creature can repeat the saving throw at the end of each of its turns, ending the effect on itself on a success. If a creature's saving throw is successful or the effect ends for it, the creature is immune to the dragon's Frightful Presence for the next 24 hours. - Fire Breath: The dragon exhales fire in a 90-foot cone. Each creature in that area must make a DC 24 Dexterity saving throw, taking 91 (26d6) fire damage on a failed save, or half as much damage on a successful one.. 
 Легендарные действаия  - Detect: The dragon makes a Wisdom (Perception) check. - Tail Attack: The dragon makes a tail attack. - Wing Attack (Costs 2 Actions): The dragon beats its wings. Each creature within 15 ft. of the dragon must succeed on a DC 25 Dexterity saving throw or take 17 (2d6 + 10) bludgeoning damage and be knocked prone. The dragon can then fly up to half its flying speed.",https://www.dnd5eapi.cohttps://www.dnd5eapi.co/api/images/monsters/ancient-red-dragon.png
